Cell	Plate	Condition1	Condition2	Gene	logFC	logCPM	PValue	FDR
A	1	CTRL	TRS+URS	ALG13	-0.739307532286587	4.91169645444948	0.000424680879615418	0.00993327817705114
A	1	CTRL	TRS+URS	ALG8	-0.429697302803596	5.63154406236402	0.0130086518241342	0.0909562152944143
A	1	CTRL	TRS+URS	ALKBH7	-0.721994217661281	4.26042924485233	0.0055999804864279	0.052904439927778
A	1	CTRL	TRS+URS	ALOX5AP	-0.847331884659916	3.51478927676331	0.0102940926202592	0.0779810318713148
A	1	CTRL	TRS+URS	ALPK2	0.548729616707036	4.80843213577753	0.00308491353232812	0.0357265229718247
A	1	CTRL	TRS+URS	AMD1	-0.545121232903372	4.85699387087792	0.0099693798361989	0.0762278604434507
A	1	CTRL	TRS+URS	AMZ2	-0.444335198513347	6.39669670715054	0.00374004771488979	0.0406938879172181
A	1	CTRL	TRS+URS	ANAPC11	-0.444284551454851	9.04609781173915	0.000280735240638271	0.00766307572305928
A	1	CTRL	TRS+URS	ANAPC13	-0.438635361804071	7.15985730719977	0.00171244830574526	0.0240496902230067
A	1	CTRL	TRS+URS	ANG	-0.699039878755759	5.64986864935443	8.18055502320136e-05	0.00357631657780768
A	1	CTRL	TRS+URS	ANK3	0.671127121535162	5.67994923051302	8.92074255835214e-06	0.000789893132885013
A	1	CTRL	TRS+URS	ANKH	0.748219315654767	5.13095527610009	6.57518009123837e-06	0.000651830401014301
A	1	CTRL	TRS+URS	ANKLE2	0.600551708126046	4.01617334683169	0.010738384371125	0.0803688469676353
A	1	CTRL	TRS+URS	ANKMY2	-0.589409287488648	4.65717055656521	0.00785371708693893	0.065700086249103
A	1	CTRL	TRS+URS	ANKRD20A9P	0.620320619343638	4.44056230298157	0.0014123993594859	0.0210092396192016
A	1	CTRL	TRS+URS	ANKRD36	0.512815396809961	4.49998403403946	0.00951966936618413	0.0739131098354261
A	1	CTRL	TRS+URS	ANKRD37	-1.19534298053933	2.85642362541736	0.0121007503206536	0.0866469389061041
A	1	CTRL	TRS+URS	ANKRD44	0.758331174149748	4.43252485202911	0.000131158090138503	0.00467273032305431
A	1	CTRL	TRS+URS	ANKRD6	0.837247867314971	3.54807664727084	0.001987074566186	0.0266745379393038
A	1	CTRL	TRS+URS	ANO6	0.506498133355233	5.0604937640858	0.00292834442086927	0.0345233423026856
A	1	CTRL	TRS+URS	ANTXR1	0.427179341992032	6.52499745032073	0.00142210837105924	0.0211296215359085
A	1	CTRL	TRS+URS	ANTXR2	0.635657959694374	6.23495434901056	5.45455038671855e-06	0.000579823140701992
A	1	CTRL	TRS+URS	ANXA1	-0.599881056734158	10.5136124543013	5.71618315755803e-07	0.000138193056873019
A	1	CTRL	TRS+URS	ANXA2	-0.580725521934596	11.0684016867534	1.09454215269498e-06	0.000216835434037679
A	1	CTRL	TRS+URS	ANXA4	-0.459548306922947	7.094948550783	0.000976417648614594	0.0166549585970543
A	1	CTRL	TRS+URS	ANXA5	-0.527313496154937	11.7599183716331	8.14034815114733e-06	0.000739132306085079
A	1	CTRL	TRS+URS	AP1G1	0.424728794714244	5.4191069030346	0.00915770375745859	0.0721351307537311
A	1	CTRL	TRS+URS	AP1S2	0.800945011545619	3.32297747772339	0.00365873465592418	0.0401999627110997
A	1	CTRL	TRS+URS	AP2S1	-0.496695925602461	6.87476503129304	0.000655994366855395	0.013015366231615
A	1	CTRL	TRS+URS	AP3S1	-0.401437959659812	6.58219991307109	0.00713754344853628	0.0620914042512388
A	1	CTRL	TRS+URS	APBB2	0.423720168737521	5.42152780831752	0.00825798126826861	0.0678223021875704
A	1	CTRL	TRS+URS	APBB3	1.40890793063831	1.71376318575508	0.0097514082913351	0.0752210403594139
A	1	CTRL	TRS+URS	APCDD1L	0.937450948661547	2.75484594538482	0.00850912066023101	0.0690539142728033
A	1	CTRL	TRS+URS	APP	0.351386432441183	6.92045535723362	0.00685743514279896	0.0608269643454715
A	1	CTRL	TRS+URS	APRT	-0.464942489387113	6.0902930810727	0.00397991531184413	0.0423757269563209
A	1	CTRL	TRS+URS	ARF1	-0.505997838947613	6.74592475323034	0.000520069989794318	0.0113901425738035
A	1	CTRL	TRS+URS	ARF4	-0.511931096502345	9.91673000011542	2.09886082988633e-05	0.00135185248033319
A	1	CTRL	TRS+URS	ARFGEF2	0.660099741901251	4.44247809797924	0.00108612987152034	0.017758460199763
A	1	CTRL	TRS+URS	ARHGAP21	0.520224117690993	5.25609242791735	0.00168373817700403	0.0237485185159954
A	1	CTRL	TRS+URS	ARHGAP26	0.908065285491403	4.08867833861504	1.70669859640796e-05	0.00118697256106564
A	1	CTRL	TRS+URS	ARHGAP5	0.393861381990644	6.19037924117203	0.00518809352278578	0.0503969708844161
A	1	CTRL	TRS+URS	ARHGDIB	-0.578740638052137	4.77690775229368	0.0068680474633437	0.0608269643454715
A	1	CTRL	TRS+URS	ARHGEF12	0.568812707794734	5.42365465003523	0.000384762791354713	0.00928186992059571
A	1	CTRL	TRS+URS	ARID1A	0.675742075195933	3.7635445868582	0.00999913979130768	0.0763356660044789
A	1	CTRL	TRS+URS	ARID2	0.626220628570911	4.1614849088327	0.00376500941249554	0.0408128270997604
A	1	CTRL	TRS+URS	ARL1	-0.650455774254172	7.71247235922896	1.27690099240431e-06	0.000249186275756512
A	1	CTRL	TRS+URS	ARL6IP1	-0.493443010389123	7.80187799624863	0.00017989191359445	0.0057367970006035
A	1	CTRL	TRS+URS	ARL6IP4	-0.480991624466224	5.23523872999055	0.0110090883717647	0.0814622696439298
A	1	CTRL	TRS+URS	ARL6IP5	-0.38163004700968	8.65029167956755	0.00203051586876289	0.0270081332493131
A	1	CTRL	TRS+URS	ARMC8	-0.742666890203957	5.04192625367144	0.000284677849201762	0.00772239608853716
A	1	CTRL	TRS+URS	ARMCX4	1.08180730062158	2.41000917267439	0.0115970597769995	0.0842746160340074
A	1	CTRL	TRS+URS	ARNTL2	0.726567484197498	4.05487520526219	0.00127889470202891	0.0197761582013658
A	1	CTRL	TRS+URS	ARPC1A	-0.476276365501327	7.74375250535049	0.000321378560525488	0.00833271282955698
A	1	CTRL	TRS+URS	ARPC3	-0.488388780219801	9.40912128172633	5.74331267318031e-05	0.00279159156884136
A	1	CTRL	TRS+URS	ASAH1	-0.397992996143445	7.55518863064069	0.00306524369280562	0.0355617225230111
A	1	CTRL	TRS+URS	ASPH	-0.362726734881412	7.00500286017897	0.00949950105264225	0.0738003424024346
A	1	CTRL	TRS+URS	ASS1	-0.504723811090917	8.05965819613468	9.37015053825557e-05	0.00382858494649036
A	1	CTRL	TRS+URS	ATAD3C	0.843389346420799	2.84708483014324	0.00972674649321369	0.0751094241310483
A	1	CTRL	TRS+URS	ATG12	-0.376473905287031	7.26030352640944	0.00599367950457638	0.0557378090486032
A	1	CTRL	TRS+URS	ATG2A	2.1269742953788	1.26050025284479	0.00430423260207245	0.0445941689953227
A	1	CTRL	TRS+URS	ATG4A	-0.680165541362986	4.30444959228982	0.00612114370451986	0.0565388125425055
A	1	CTRL	TRS+URS	ATMIN	0.576421007289186	4.5012318087766	0.00392162269347865	0.0419600791466721
A	1	CTRL	TRS+URS	ATOX1	-0.501693327360681	8.38780296963585	6.95786692673089e-05	0.00318091293940582
A	1	CTRL	TRS+URS	ATP10A	0.948735362606332	3.07168879418029	0.00299084320895296	0.0350191274951104
A	1	CTRL	TRS+URS	ATP11B	0.579000294645496	4.05675898423369	0.0126847799068703	0.089526958462554
A	1	CTRL	TRS+URS	ATP13A3	0.336146170160865	7.46748291180126	0.00592377276999853	0.0552843176072311
A	1	CTRL	TRS+URS	ATP1A1	0.402130441080477	5.93567123253827	0.00612769681401699	0.0565388125425055
A	1	CTRL	TRS+URS	ATP2B1	0.655351804774622	6.00137918217544	3.75443888158989e-06	0.000481267533105763
A	1	CTRL	TRS+URS	ATP5A1	-0.479668068287446	8.66923873424347	0.000113281704880041	0.00429321243856965
A	1	CTRL	TRS+URS	ATP5B	-0.423851731256437	8.33899626930603	0.000747600515158522	0.0140848367949534
A	1	CTRL	TRS+URS	ATP5C1	-0.521707583060845	8.87576667698454	2.46010982601161e-05	0.00151013783920666
A	1	CTRL	TRS+URS	ATP5E	-0.328579617641999	7.55291996145624	0.0136657212064162	0.0942361102370599
A	1	CTRL	TRS+URS	ATP5F1	-0.481054836349045	8.41924760050091	0.000134429237852615	0.00476331242526541
A	1	CTRL	TRS+URS	ATP5G1	-0.661026030441789	7.63930711035868	9.60415047420262e-07	0.000196209792890936
A	1	CTRL	TRS+URS	ATP5G2	-0.320044128444523	9.28515706366538	0.00803159617748329	0.0666749968384724
A	1	CTRL	TRS+URS	ATP5G3	-0.475646566516444	8.81429232007611	0.000119393080359928	0.00443484240257401
A	1	CTRL	TRS+URS	ATP5H	-0.468942366153092	8.91928227995571	0.000141115174573257	0.00490713007325887
A	1	CTRL	TRS+URS	ATP5I	-0.371645278982909	9.25442271248044	0.00215820605632783	0.0280223874741672
A	1	CTRL	TRS+URS	ATP5J	-0.448284182163518	9.40109971236971	0.000212459941914854	0.00638600859893498
A	1	CTRL	TRS+URS	ATP5J2	-0.494760531477406	8.53082021808654	7.79217695956267e-05	0.00347539415386382
A	1	CTRL	TRS+URS	ATP5L	-0.43163696694236	9.83923519514447	0.000319485778761241	0.0083083077617579
A	1	CTRL	TRS+URS	ATP5O	-0.49284957626128	9.07682761520827	5.77456712154876e-05	0.00279638759682408
A	1	CTRL	TRS+URS	ATP6AP2	-0.408650298305825	7.90543810750945	0.00150199679034818	0.0219425788087178
A	1	CTRL	TRS+URS	ATP6V0D1	-0.633221152014916	5.55790077029917	0.00031852166261806	0.0083083077617579
A	1	CTRL	TRS+URS	ATP6V0E1	-0.514345294907779	9.86406692470843	1.96786393971629e-05	0.00129295582973822
A	1	CTRL	TRS+URS	ATP6V1D	-0.505514248766374	7.20739678912762	0.000281875595424777	0.00767817377120616
A	1	CTRL	TRS+URS	ATP6V1E1	-0.443295349748962	7.80176964654888	0.000747298593550843	0.0140848367949534
A	1	CTRL	TRS+URS	ATP6V1F	-0.427974658678169	8.53151749993568	0.000597144924644618	0.0125122914899493
A	1	CTRL	TRS+URS	ATP6V1G1	-0.458685406270475	9.07991401061507	0.000177069144236069	0.00570241148001626
A	1	CTRL	TRS+URS	ATP7A	0.630705541887452	3.9765873006682	0.00608834669724457	0.0563775729932526
A	1	CTRL	TRS+URS	ATPIF1	-0.734625774753466	6.44318955666914	2.19897561956027e-06	0.00035062934421647
A	1	CTRL	TRS+URS	ATRAID	-0.381217386745509	8.35139640773439	0.00238967730103563	0.0299856340796938
A	1	CTRL	TRS+URS	ATXN1	0.673548214370564	5.03337439690469	8.55065936083322e-05	0.00364071999174708
A	1	CTRL	TRS+URS	ATXN1L	0.776905060636376	3.15127501876955	0.0110257408237819	0.0815393446102651
A	1	CTRL	TRS+URS	ATXN2	0.740654837673598	4.32226975915637	0.000352681064910323	0.00883391747835723
A	1	CTRL	TRS+URS	AVIL	1.65716560819851	1.53181657731925	0.0127662233497235	0.0898860367784785
A	1	CTRL	TRS+URS	B2M	-0.56019201447498	11.3398304785705	2.3853769627715e-06	0.000366927103391028
A	1	CTRL	TRS+URS	B4GALT4	-0.521338525939827	5.51314065419504	0.0041804348673514	0.0436268338093091
A	1	CTRL	TRS+URS	BACE1	0.892370321265628	4.93831425658983	1.26835798186622e-07	4.87758253320614e-05
A	1	CTRL	TRS+URS	BAD	-0.641907562063314	4.98996806778103	0.0018817549921555	0.0257567490829463
A	1	CTRL	TRS+URS	BANF1	-0.467229258709231	8.41378857348498	0.000197313120899704	0.00611343378143041
A	1	CTRL	TRS+URS	BAZ1B	0.650469985668522	5.45850476735425	2.34875673762091e-05	0.00146937771982744
A	1	CTRL	TRS+URS	BBS12	-0.946794978205078	3.43695925860302	0.00734448832124295	0.0630940767412953
A	1	CTRL	TRS+URS	BBS4	-0.673706166681732	4.71512381030967	0.00276496281583835	0.03320386834265
A	1	CTRL	TRS+URS	BBS7	-0.752165881049574	4.10317860394503	0.0047131328740071	0.0470413834562159
A	1	CTRL	TRS+URS	BCAP31	-0.463220204735697	8.12601003495897	0.000311033984513064	0.0081991317490087
A	1	CTRL	TRS+URS	BCAS2	-0.503269821918388	6.47368078468498	0.00103308285702888	0.0172510323826982
A	1	CTRL	TRS+URS	BCCIP	-0.435019645426049	6.54498900730741	0.00352491685051626	0.039124183209253
A	1	CTRL	TRS+URS	BDH2	-0.601801432138538	5.97492121635754	0.000264426487599505	0.00735611984119901
A	1	CTRL	TRS+URS	BDP1	0.366056299499384	5.84998810614705	0.0140374057750071	0.0961440966517643
A	1	CTRL	TRS+URS	BET1	-0.423288986929001	6.57184154535179	0.00494358982555132	0.0487461817263073
A	1	CTRL	TRS+URS	BGN	0.322410397440725	8.15038818572171	0.00677937810141729	0.0605053711099188
A	1	CTRL	TRS+URS	BHLHE41	-0.359826840013716	6.81434233298395	0.00990607583486196	0.0758769429061629
A	1	CTRL	TRS+URS	BIN3	-0.650168007486091	4.7568888638441	0.00343570181966722	0.0385926127939424
A	1	CTRL	TRS+URS	BIRC6	0.469583247904494	5.3584201555767	0.00299169142730694	0.0350191274951104
A	1	CTRL	TRS+URS	BLVRA	-0.610810247631428	6.29478724117963	9.29985681202583e-05	0.00382376188104521
A	1	CTRL	TRS+URS	BLVRB	-0.641495241079856	4.46172638201856	0.00967044192818294	0.074806556233182
A	1	CTRL	TRS+URS	BMPR2	0.678206216822418	5.9403334929583	2.44168375559613e-06	0.000368253251220392
A	1	CTRL	TRS+URS	BNIP1	-0.781856688647345	5.11581480139851	0.000101539454292831	0.0040109618274283
A	1	CTRL	TRS+URS	BNIP3	-0.387891735783005	7.3627793790733	0.00445273055968641	0.0454484403340357
A	1	CTRL	TRS+URS	BNIP3L	-0.495798772411229	9.54830164894913	4.25758559721299e-05	0.00221784588380717
A	1	CTRL	TRS+URS	BOLA3	-0.468900755971254	5.91173287130873	0.00562783140908865	0.0531291665515047
A	1	CTRL	TRS+URS	BPGM	-0.476248601218374	7.24648226362498	0.000556486392771405	0.0120066989859507
A	1	CTRL	TRS+URS	BPTF	0.400739604229391	5.57808131844379	0.00913135099028214	0.0720968684770163
A	1	CTRL	TRS+URS	BRCA1	0.764904757982262	3.63861350849922	0.00371512766322216	0.0405866176906338
A	1	CTRL	TRS+URS	BRCC3	-0.666853366381325	5.16345237332122	0.000739715987356306	0.0140170819343242
A	1	CTRL	TRS+URS	BRE	-0.708015870330579	5.71149615268748	5.79894428469148e-05	0.00279783012997569
A	1	CTRL	TRS+URS	BRIX1	-0.489956602814698	6.49971448801194	0.00109424065906612	0.017758460199763
A	1	CTRL	TRS+URS	BRK1	-0.545866778411284	9.18639482236352	8.87624482140154e-06	0.000789893132885013
A	1	CTRL	TRS+URS	BRWD1	0.624171947346291	5.2652508788431	0.000109847940313959	0.00421191149444284
A	1	CTRL	TRS+URS	BSG	-0.537704005175158	5.18099626289862	0.00556080037196082	0.0526865687415853
A	1	CTRL	TRS+URS	BTBD7	0.681944980605575	4.38438217186391	0.000761806973705756	0.0142702380819524
A	1	CTRL	TRS+URS	BTD	-0.809724574429311	4.86955329917971	0.000225629807539208	0.00667445641080349
A	1	CTRL	TRS+URS	BTF3	-0.400485485234194	10.4539792991649	0.000728375974272776	0.0138826761860299
A	1	CTRL	TRS+URS	BTG1	0.51006455999658	4.94928069969998	0.00285429176967963	0.0339580208267163
A	1	CTRL	TRS+URS	BTG2	0.629771764239104	3.8065693495596	0.00787923025471187	0.0657156103417764
A	1	CTRL	TRS+URS	BUB3	-0.476276491474355	6.61062869591461	0.00137829559719079	0.020666530886777
A	1	CTRL	TRS+URS	BUD31	-0.430192179369078	6.57162656341778	0.00390614191674055	0.0418629553781825
A	1	CTRL	TRS+URS	BZW1	-0.363470788824682	8.37581318108577	0.00368436951114512	0.0404137008038779
